station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
CYWG,2020-02-12 15:00,-97.2333,49.9167,239.00,-22.00,-31.00,61.68,360.00,16.00,0.00,30.33,1029.80,15.00,21.00,CLR,M,M,M,M,M,M,M,DRSN,M,M,M,M,M,M,-49.97,CYWG 121500Z 36016G21KT 15SM DRSN SKC M30/M35 A3033 RMK SLP298
CWCF,2020-02-12 15:00,-97.0219,52.3597,222.00,-25.40,-34.20,61.83,320.00,10.00,0.00,M,1030.70,M,17.00,M,M,M,M,M,M,M,M,M,M,M,M,17.00,320.00,2020-02-12 14:55,-49.01,CWCF 121500Z AUTO 32010G17KT M32/M37 RMK AO1 SOG 27 1021 PK WND 32017/1455 SLP307 T13191368
CWEQ,2020-02-12 15:00,-101.2331,52.1150,335.00,-20.90,-29.70,62.53,250.00,7.00,0.00,M,1034.30,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-39.70,CWEQ 121500Z AUTO 25007KT M29/M34 RMK AO1 SOG 06 1019 SLP343 T12941343
CWGX,2020-02-12 15:00,-94.7000,56.3667,145.00,-29.40,-37.50,63.68,280.00,8.00,0.00,M,1023.90,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-51.52,CWGX 121500Z AUTO 28008KT M34/M39 RMK AO1 SOG 32 1009 SLP239 T13411386
CWII,2020-02-12 15:00,-96.5622,50.6951,220.00,-23.10,-31.20,64.63,350.00,16.00,0.00,M,1030.10,M,22.00,M,M,M,M,M,M,M,M,M,M,M,M,24.00,350.00,2020-02-12 14:30,-51.40,CWII 121500Z AUTO 35016G22KT M31/M35 RMK AO1 PK WND 35024/1430 SLP301 T13061351 51042
CWJD,2020-02-12 15:00,-99.2678,53.1864,223.00,-25.40,-31.90,70.26,290.00,9.00,0.00,M,1032.90,M,16.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-47.86,CWJD 121500Z AUTO 29009G16KT M32/M36 RMK AO1 SOG 45 2013 SLP329 T13191355
CWNK,2020-02-12 15:00,-98.0297,49.4981,268.00,-20.70,-28.10,67.50,M,M,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWNK 121500Z AUTO M29/M33 RMK AO1 23 T12931334
CWPO,2020-02-12 15:00,-98.9050,49.1911,470.00,-20.60,-28.50,65.71,360.00,15.00,0.00,M,1030.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.00,10.00,2020-02-12 14:31,-47.41,CWPO 121500Z AUTO 36015KT M29/M34 RMK AO1 SOG 18 1051 PK WND 01023/1431 SLP305 T12921336
CXGH,2020-02-12 15:00,-96.9822,50.6311,217.00,-21.10,-31.50,57.24,340.00,13.00,0.00,M,1029.20,M,20.00,M,M,M,M,M,M,M,M,M,M,M,M,21.00,350.00,2020-02-12 14:05,-46.46,CXGH 121500Z AUTO 34013G20KT M30/M35 RMK AO1 PK WND 35021/1405 SLP292 T12951353 51040
CXWN,2020-02-12 15:00,-97.1296,49.8885,230.00,-21.60,-29.70,64.86,350.00,9.00,0.00,M,1029.70,M,20.00,M,M,M,M,M,M,M,M,M,M,M,M,20.00,340.00,2020-02-12 14:54,-43.13,CXWN 121500Z AUTO 35009G20KT M30/M34 RMK AO1 PK WND 34020/1454 SLP297 T12981343 52048
CYBR,2020-02-12 15:00,-99.9519,49.9100,409.00,-20.20,-29.20,61.96,330.00,10.00,0.00,30.34,1032.10,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-42.49,CYBR 121500Z 33010KT 15SM SKC M29/M34 A3034 RMK SLP321
CYDN,2020-02-12 15:00,-100.0525,51.1008,305.00,-22.00,-31.00,61.68,280.00,6.00,0.00,30.41,1033.80,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-39.51,CYDN 121500Z AUTO 28006KT 9SM CLR M30/M35 A3041 RMK SLP338
CYFO,2020-02-12 15:00,-101.6817,54.6781,304.00,-27.40,-34.60,67.31,290.00,8.00,0.00,30.39,1034.20,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-49.06,CYFO 121500Z 29008KT 260V320 15SM SKC M33/M37 A3039 RMK SLP342
CYIV,2020-02-12 15:00,-94.6537,53.8571,237.00,-31.00,-38.20,66.79,300.00,8.00,0.00,30.21,1027.00,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-53.49,CYIV 121500Z 30008KT 15SM SKC M35/M39 A3021 RMK SLP270
CYNE,2020-02-12 15:00,-97.8442,53.9583,223.00,-27.40,-34.60,67.31,300.00,9.00,0.00,30.30,1030.00,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-50.35,CYNE 121500Z AUTO 30009KT 260V330 9SM CLR M33/M37 A3030 RMK SLP300
CYPG,2020-02-12 15:00,-98.2739,49.9031,269.00,-20.20,-27.40,68.31,330.00,17.00,0.00,30.37,1031.30,4.00,23.00,CLR,M,M,M,M,M,M,M,BLSN,M,M,M,M,M,M,-48.31,CYPG 121500Z 33017G23KT 4SM BLSN SKC M29/M33 A3037 RMK SLP313
CYQD,2020-02-12 15:00,-101.0911,53.9714,271.00,-25.60,-32.80,67.56,280.00,11.00,0.00,30.42,1034.40,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-50.32,CYQD 121500Z AUTO 28011KT 9SM CLR M32/M36 A3042 RMK SLP344
CYTH,2020-02-12 15:00,-97.8642,55.8011,218.00,-27.40,-34.60,67.31,290.00,10.00,0.00,30.22,1027.50,15.00,15.00,SCT,BKN,M,M,9000.00,21000.00,M,M,IC,M,M,M,M,M,M,-51.52,CYTH 121500Z 29010G15KT 15SM IC SCT090 BKN210 M33/M37 A3022 RMK AC3CI3 SLP275
CYYQ,2020-02-12 15:00,-94.0650,58.7392,29.00,-23.80,-29.20,74.83,300.00,12.00,0.00,30.08,1019.20,15.00,M,CLR,M,M,M,M,M,M,M,IC,M,M,M,M,M,M,-49.02,CYYQ 121500Z 30012KT 15SM IC SKC M31/M34 A3008 RMK SLP192
CYBV,2020-02-12 15:00,-97.0183,52.3589,222.00,-25.60,-32.80,67.56,340.00,11.00,0.00,30.34,1030.70,10.00,17.00,CLR,M,M,M,M,M,M,M,DRSN,M,M,M,M,M,M,-50.32,CYBV 121500Z 34011G17KT 10SM DRSN SKC M32/M36 A3034 RMK SLP307
CYGX,2020-02-12 15:00,-94.7106,56.3575,145.00,-29.20,-36.40,67.05,270.00,8.00,0.00,30.15,1023.80,15.00,M,SCT,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,-51.27,CYGX 121500Z 27008KT 15SM SCT150 M34/M38 A3015 RMK AS3 SLP238
CYBQ,2020-02-12 15:00,-98.5122,58.7061,281.00,-20.20,-27.40,68.31,300.00,9.00,0.00,30.06,1023.00,3.00,17.00,BKN,OVC,M,M,3800.00,8500.00,M,M,-SN,M,M,M,M,M,M,-41.39,CYBQ 121500Z AUTO 30009G17KT 3SM -SN BKN038 OVC085 M29/M33 A3006 RMK SLP230
CYYL,2020-02-12 15:27,-101.0761,56.8639,357.00,-25.60,-32.80,67.56,300.00,12.00,0.00,30.24,1030.00,9.00,19.00,BKN,M,M,M,14000.00,M,M,M,-SN,M,M,M,M,M,M,-51.31,CYYL 121527Z AUTO 30012G19KT 9SM -SN BKN140 M32/M36 A3024 RMK SLP300
CYBQ,2020-02-12 15:42,-98.5122,58.7061,281.00,-20.20,-25.60,75.24,320.00,12.00,0.00,30.07,1023.30,2.00,18.00,SCT,OVC,M,M,2300.00,8000.00,M,M,-SN,M,M,M,M,M,M,-44.43,CYBQ 121542Z AUTO 32012G18KT 2SM -SN SCT023 OVC080 M29/M32 A3007 RMK SLP233
CYYL,2020-02-12 15:54,-101.0761,56.8639,357.00,-23.80,-32.80,61.39,290.00,9.00,0.00,30.23,1029.80,9.00,16.00,SCT,M,M,M,14000.00,M,M,M,M,M,M,M,M,M,M,-45.87,CYYL 121554Z AUTO 29009G16KT 9SM SCT140 M31/M36 A3023 RMK SLP298
CWWS,2020-02-12 16:00,-97.6164,52.8186,223.00,-24.50,-31.50,68.46,M,M,0.00,M,1031.70,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWWS 121600Z AUTO M31/M35 RMK AO1 22 1015 SLP317 T13141353
CXMD,2020-02-12 16:00,-98.0839,49.1878,301.00,-19.30,-24.70,75.34,350.00,13.00,0.00,M,1031.10,M,20.00,M,M,M,M,M,M,M,M,M,M,M,M,24.00,340.00,2020-02-12 15:05,-44.15,CXMD 121600Z AUTO 35013G20KT M29/M32 RMK AO1 SOG 07 1047 PK WND 34024/1505 SLP311 T12851315 50002
CYWG,2020-02-12 16:00,-97.2333,49.9167,239.00,-20.20,-31.00,56.14,350.00,15.00,0.00,30.37,1031.30,15.00,M,CLR,M,M,M,M,M,M,M,DRSN,M,M,M,M,M,M,-46.89,CYWG 121600Z 35015KT 15SM DRSN SKC M29/M35 A3037 RMK SLP313
CWCF,2020-02-12 16:00,-97.0219,52.3597,222.00,-23.80,-33.00,60.71,320.00,10.00,0.00,M,1031.40,M,16.00,M,M,M,M,M,M,M,M,M,M,M,M,17.00,330.00,2020-02-12 15:30,-47.01,CWCF 121600Z AUTO 32010G16KT M31/M36 RMK AO1 SOG 27 1020 PK WND 33017/1530 SLP314 T13101361
CWEQ,2020-02-12 16:00,-101.2331,52.1150,335.00,-20.40,-30.50,58.31,240.00,8.00,0.00,M,1034.90,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-40.43,CWEQ 121600Z AUTO 24008KT M29/M35 RMK AO1 SOG 06 2016 SLP349 T12911347
CWGX,2020-02-12 16:00,-94.7000,56.3667,145.00,-27.20,-35.70,62.59,290.00,9.00,0.00,M,1024.10,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-50.10,CWGX 121600Z AUTO 29009KT M33/M38 RMK AO1 SOG 32 2007 SLP241 T13291376
CWII,2020-02-12 16:00,-96.5622,50.6951,220.00,-22.40,-31.00,62.98,340.00,16.00,0.00,M,1031.30,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.00,350.00,2020-02-12 15:25,-50.49,CWII 121600Z AUTO 34016KT M30/M35 RMK AO1 PK WND 35024/1525 SLP313 T13021350 52035
CWJD,2020-02-12 16:00,-99.2678,53.1864,223.00,-21.50,-32.30,55.92,300.00,7.00,0.00,M,1033.20,M,16.00,M,M,M,M,M,M,M,M,M,M,M,M,18.00,290.00,2020-02-12 15:13,-40.43,CWJD 121600Z AUTO 30007G16KT M30/M36 RMK AO1 SOG 45 2012 PK WND 29018/1513 SLP332 T12971357
CWNK,2020-02-12 16:00,-98.0297,49.4981,268.00,-20.40,-28.70,64.33,M,M,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWNK 121600Z AUTO M29/M34 RMK AO1 23 T12911337
CWPO,2020-02-12 16:00,-98.9050,49.1911,470.00,-20.20,-28.80,63.32,350.00,16.00,0.00,M,1031.80,M,22.00,M,M,M,M,M,M,M,M,M,M,M,M,25.00,350.00,2020-02-12 15:19,-47.62,CWPO 121600Z AUTO 35016G22KT M29/M34 RMK AO1 SOG 18 1046 PK WND 35025/1519 SLP318 T12901338
CXGH,2020-02-12 16:00,-96.9822,50.6311,217.00,-21.50,-31.20,59.42,340.00,11.00,0.00,M,1030.40,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.00,350.00,2020-02-12 15:49,-45.14,CXGH 121600Z AUTO 34011KT M30/M35 RMK AO1 PK WND 35018/1549 SLP304 T12971351 53035
CXWN,2020-02-12 16:00,-97.1296,49.8885,230.00,-21.60,-28.30,69.99,350.00,9.00,0.00,M,1031.30,M,17.00,M,M,M,M,M,M,M,M,M,M,M,M,17.00,350.00,2020-02-12 15:58,-43.13,CXWN 121600Z AUTO 35009G17KT M30/M34 RMK AO1 PK WND 35017/1558 SLP313 T12981335 51048
CYBR,2020-02-12 16:00,-99.9519,49.9100,409.00,-18.40,-29.20,56.45,310.00,7.00,0.00,30.38,1033.70,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-36.65,CYBR 121600Z 31007KT 15SM SKC M28/M34 A3038 RMK SLP337
CYDN,2020-02-12 16:00,-100.0525,51.1008,305.00,-18.40,-29.20,56.45,290.00,5.00,0.00,30.43,1034.50,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-33.46,CYDN 121600Z AUTO 29005KT 270V330 9SM CLR M28/M34 A3043 RMK SLP345
CYFO,2020-02-12 16:00,-101.6817,54.6781,304.00,-23.80,-32.80,61.39,290.00,8.00,0.00,30.39,1034.20,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-44.62,CYFO 121600Z 29008KT 250V320 15SM FEW250 M31/M36 A3039 RMK CI1 SLP342
CYIV,2020-02-12 16:00,-94.6537,53.8571,237.00,-29.20,-36.40,67.05,290.00,10.00,0.00,30.22,1027.30,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-53.78,CYIV 121600Z 29010KT 15SM SKC M34/M38 A3022 RMK SLP273
CYNE,2020-02-12 16:00,-97.8442,53.9583,223.00,-23.80,-32.80,61.39,300.00,6.00,0.00,30.31,1030.40,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-41.67,CYNE 121600Z AUTO 30006KT 250V330 9SM CLR M31/M36 A3031 RMK SLP304
CYPG,2020-02-12 16:00,-98.2739,49.9031,269.00,-20.20,-27.40,68.31,340.00,21.00,0.00,30.41,1033.00,5.00,M,CLR,M,M,M,M,M,M,M,BLSN,M,M,M,M,M,M,-50.77,CYPG 121600Z 34021KT 5SM BLSN SKC M29/M33 A3041 RMK SLP330
CYQD,2020-02-12 16:00,-101.0911,53.9714,271.00,-23.80,-32.80,61.39,270.00,11.00,0.00,30.42,1034.30,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-48.05,CYQD 121600Z AUTO 27011KT 9SM CLR M31/M36 A3042 RMK SLP343
CYTH,2020-02-12 16:00,-97.8642,55.8011,218.00,-25.60,-32.80,67.56,300.00,11.00,0.00,30.22,1027.40,15.00,M,SCT,BKN,M,M,6500.00,21000.00,M,M,IC,M,M,M,M,M,M,-50.32,CYTH 121600Z 30011KT 15SM IC SCT065 BKN210 M32/M36 A3022 RMK SC3CI4 SLP274
CYYL,2020-02-12 16:00,-101.0761,56.8639,357.00,-23.80,-31.00,67.81,290.00,11.00,0.00,30.23,1029.90,9.00,16.00,FEW,M,M,M,14000.00,M,M,M,M,M,M,M,M,M,M,-48.05,CYYL 121600Z AUTO 29011G16KT 9SM FEW140 M31/M35 A3023 RMK SLP299
CYYQ,2020-02-12 16:00,-94.0650,58.7392,29.00,-22.00,-29.20,68.06,300.00,13.00,0.00,30.08,1019.20,15.00,M,CLR,M,M,M,M,M,M,M,IC,M,M,M,M,M,M,-47.61,CYYQ 121600Z 30013KT 15SM IC SKC M30/M34 A3008 RMK SLP192
CZKD,2020-02-12 16:00,-96.5097,56.0375,183.00,-24.30,-28.30,80.69,280.00,8.00,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-45.24,CZKD 121600Z AUTO 28008KT M31/M34 RMK AO1 SOG 51 T13131335
CYBV,2020-02-12 16:00,-97.0183,52.3589,222.00,-23.80,-31.00,67.81,340.00,10.00,0.00,30.36,1031.40,10.00,18.00,FEW,M,M,M,700.00,M,M,M,DRSN,M,M,M,M,M,M,-47.01,CYBV 121600Z 34010G18KT 10SM DRSN FEW007 M31/M35 A3036 RMK ST1 SLP314
CYGX,2020-02-12 16:00,-94.7106,56.3575,145.00,-27.40,-34.60,67.31,280.00,9.00,0.00,30.15,1023.90,15.00,M,SCT,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,-50.35,CYGX 121600Z 28009KT 15SM SCT150 M33/M37 A3015 RMK AS3 SLP239
CYBQ,2020-02-12 16:00,-98.5122,58.7061,281.00,-18.40,-25.60,68.55,310.00,12.00,0.00,30.08,1023.40,2.00,19.00,SCT,OVC,M,M,1900.00,8000.00,M,M,-SN,M,M,M,M,M,M,-42.14,CYBQ 121600Z AUTO 31012G19KT 290V360 2SM -SN SCT019 OVC080 M28/M32 A3008 RMK SLP234
CYYL,2020-02-12 16:13,-101.0761,56.8639,357.00,-23.80,-31.00,67.81,300.00,12.00,0.00,30.23,1029.70,9.00,17.00,FEW,M,M,M,12000.00,M,M,M,-SN,M,M,M,M,M,M,-49.02,CYYL 121613Z AUTO 30012G17KT 9SM -SN FEW120 M31/M35 A3023 RMK SLP297
CYYL,2020-02-12 16:23,-101.0761,56.8639,357.00,-22.00,-31.00,61.68,300.00,13.00,0.00,30.23,1029.60,5.00,19.00,BKN,M,M,M,13000.00,M,M,M,-SN,M,M,M,M,M,M,-47.61,CYYL 121623Z AUTO 30013G19KT 5SM -SN BKN130 M30/M35 A3023 RMK SLP296
CYYL,2020-02-12 16:26,-101.0761,56.8639,357.00,-22.00,-31.00,61.68,290.00,14.00,0.00,30.23,1029.60,2.50,20.00,FEW,BKN,M,M,11000.00,13000.00,M,M,-SN,M,M,M,M,M,M,-48.44,CYYL 121626Z AUTO 29014G20KT 2 1/2SM -SN FEW110 BKN130 M30/M35 A3023 RMK VIS VRB 5/8-3 SLP296
CYYL,2020-02-12 16:28,-101.0761,56.8639,357.00,-22.00,-31.00,61.68,290.00,13.00,0.00,30.23,1029.60,2.00,20.00,FEW,BKN,M,M,11000.00,13000.00,M,M,-SN,M,M,M,M,M,M,-47.61,CYYL 121628Z AUTO 29013G20KT 2SM -SN FEW110 BKN130 M30/M35 A3023 RMK VIS VRB 5/8-3 SLP296
CYBQ,2020-02-12 16:28,-98.5122,58.7061,281.00,-18.40,-27.40,62.24,310.00,12.00,0.00,30.08,1023.50,1.75,19.00,SCT,OVC,M,M,1700.00,8000.00,M,M,HZ,M,M,M,M,M,M,-42.14,CYBQ 121628Z AUTO 31012G19KT 280V360 1 3/4SM HZ SCT017 OVC080 M28/M33 A3008 RMK SLP235
CYYL,2020-02-12 16:37,-101.0761,56.8639,357.00,-22.00,-31.00,61.68,290.00,12.00,0.00,30.23,1029.60,2.50,21.00,SCT,BKN,M,M,11000.00,13000.00,M,M,-SN,M,M,M,M,M,M,-46.73,CYYL 121637Z AUTO 29012G21KT 2 1/2SM -SN SCT110 BKN130 M30/M35 A3023 RMK VIS VRB 1-3 SLP296
CYYL,2020-02-12 16:42,-101.0761,56.8639,357.00,-22.00,-31.00,61.68,290.00,14.00,0.00,30.23,1029.60,3.00,20.00,SCT,BKN,M,M,11000.00,13000.00,M,M,-SN,M,M,M,M,M,M,-48.44,CYYL 121642Z AUTO 29014G20KT 3SM -SN SCT110 BKN130 M30/M35 A3023 RMK SLP296
CYYL,2020-02-12 16:44,-101.0761,56.8639,357.00,-22.00,-31.00,61.68,300.00,12.00,0.00,30.23,1029.60,6.00,20.00,FEW,BKN,M,M,11000.00,13000.00,M,M,-SN,M,M,M,M,M,M,-46.73,CYYL 121644Z AUTO 30012G20KT 6SM -SN FEW110 BKN130 M30/M35 A3023 RMK SLP296
CYBQ,2020-02-12 16:46,-98.5122,58.7061,281.00,-20.20,-27.40,68.31,320.00,10.00,0.00,30.09,1023.70,2.00,20.00,BKN,OVC,M,M,1700.00,7500.00,M,M,HZ,M,M,M,M,M,M,-42.49,CYBQ 121646Z AUTO 32010G20KT 280V350 2SM HZ BKN017 OVC075 M29/M33 A3009 RMK SLP237
CWWS,2020-02-12 17:00,-97.6164,52.8186,223.00,-23.10,-30.30,67.91,M,M,0.00,M,1032.10,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWWS 121700Z AUTO M31/M35 RMK AO1 23 1012 SLP321 T13061346
CXMD,2020-02-12 17:00,-98.0839,49.1878,301.00,-18.40,-26.00,67.10,350.00,12.00,0.01,M,1032.70,M,19.00,M,M,M,M,M,M,M,M,M,M,M,M,23.00,340.00,2020-02-12 16:35,-42.14,CXMD 121700Z AUTO 35012G19KT M28/M32 RMK AO1 2PAST HR SOG 08 1037 PK WND 34023/1635 SLP327 P0001 T12801322 50004
CYWG,2020-02-12 17:00,-97.2333,49.9167,239.00,-20.20,-29.20,61.96,340.00,15.00,0.00,30.40,1032.30,15.00,M,CLR,M,M,M,M,M,M,M,DRSN,M,M,M,M,M,M,-46.89,CYWG 121700Z 34015KT 15SM DRSN SKC M29/M34 A3040 RMK SLP323
CWCF,2020-02-12 17:00,-97.0219,52.3597,222.00,-23.10,-32.40,60.49,310.00,11.00,0.00,M,1031.90,M,17.00,M,M,M,M,M,M,M,M,M,M,M,M,19.00,310.00,2020-02-12 16:36,-47.16,CWCF 121700Z AUTO 31011G17KT M31/M36 RMK AO1 SOG 27 1017 PK WND 31019/1636 SLP319 T13061358
CWEQ,2020-02-12 17:00,-101.2331,52.1150,335.00,-17.90,-28.70,56.53,230.00,9.00,0.00,M,1035.20,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-38.53,CWEQ 121700Z AUTO 23009KT M28/M34 RMK AO1 SOG 06 1014 SLP352 T12771337
CWGX,2020-02-12 17:00,-94.7000,56.3667,145.00,-24.50,-33.30,61.97,290.00,9.00,0.00,M,1024.10,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-46.74,CWGX 121700Z AUTO 29009KT M31/M36 RMK AO1 SOG 32 1005 SLP241 T13141363
CWII,2020-02-12 17:00,-96.5622,50.6951,220.00,-21.10,-30.80,59.49,340.00,13.00,0.00,M,1032.30,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.00,340.00,2020-02-12 16:01,-46.46,CWII 121700Z AUTO 34013KT M30/M35 RMK AO1 PK WND 34018/1601 SLP323 T12951349 51035
CWJD,2020-02-12 17:00,-99.2678,53.1864,223.00,-17.90,-31.40,48.77,290.00,8.00,0.00,M,1033.00,M,17.00,M,M,M,M,M,M,M,M,M,M,M,M,18.00,290.00,2020-02-12 16:32,-37.35,CWJD 121700Z AUTO 29008G17KT M28/M35 RMK AO1 SOG 45 0006 PK WND 29018/1632 SLP330 T12771352
CWNK,2020-02-12 17:00,-98.0297,49.4981,268.00,-18.60,-27.90,61.20,M,M,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWNK 121700Z AUTO M28/M33 RMK AO1 19 T12811333
CWPO,2020-02-12 17:00,-98.9050,49.1911,470.00,-19.10,-28.10,62.13,350.00,11.00,0.00,M,1033.60,M,16.00,M,M,M,M,M,M,M,M,M,M,M,M,24.00,360.00,2020-02-12 16:03,-42.11,CWPO 121700Z AUTO 35011G16KT M28/M33 RMK AO1 SOG 18 1036 PK WND 36024/1603 SLP336 T12841334
CXGH,2020-02-12 17:00,-96.9822,50.6311,217.00,-20.20,-30.60,57.39,330.00,10.00,0.00,M,1031.20,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-42.49,CXGH 121700Z AUTO 33010KT M29/M35 RMK AO1 SLP312 T12901348 51033
CXWN,2020-02-12 17:00,-97.1296,49.8885,230.00,-20.00,-28.70,63.01,350.00,7.00,0.00,M,1032.20,M,15.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-38.60,CXWN 121700Z AUTO 35007G15KT M29/M34 RMK AO1 SLP322 T12891337 51036
CYBR,2020-02-12 17:00,-99.9519,49.9100,409.00,-16.60,-27.40,56.75,310.00,8.00,0.00,30.40,1034.50,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-35.75,CYBR 121700Z 31008KT 15SM SKC M27/M33 A3040 RMK SLP345
CYDN,2020-02-12 17:00,-100.0525,51.1008,305.00,-16.60,-27.40,56.75,240.00,8.00,0.00,30.44,1035.00,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-35.75,CYDN 121700Z AUTO 24008KT 9SM CLR M27/M33 A3044 RMK SLP350
CYFO,2020-02-12 17:00,-101.6817,54.6781,304.00,-20.20,-31.00,56.14,290.00,9.00,0.00,30.39,1034.20,15.00,15.00,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-41.39,CYFO 121700Z 29009G15KT 15SM FEW250 M29/M35 A3039 RMK CI2 SLP342
CYIV,2020-02-12 17:00,-94.6537,53.8571,237.00,-27.40,-34.60,67.31,290.00,8.00,0.00,30.23,1027.80,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-49.06,CYIV 121700Z 29008KT 15SM SKC M33/M37 A3023 RMK SLP278
CYNE,2020-02-12 17:00,-97.8442,53.9583,223.00,-22.00,-31.00,61.68,290.00,9.00,0.00,30.31,1030.10,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-43.63,CYNE 121700Z AUTO 29009KT 260V330 9SM CLR M30/M35 A3031 RMK SLP301
CYPG,2020-02-12 17:00,-98.2739,49.9031,269.00,-18.40,-27.40,62.24,340.00,14.00,0.00,30.43,1033.80,7.00,19.00,CLR,M,M,M,M,M,M,M,DRSN,M,M,M,M,M,M,-43.80,CYPG 121700Z 34014G19KT 7SM DRSN SKC M28/M33 A3043 RMK SLP338
CYQD,2020-02-12 17:00,-101.0911,53.9714,271.00,-20.20,-31.00,56.14,270.00,12.00,0.00,30.41,1034.10,9.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-44.43,CYQD 121700Z AUTO 27012G17KT 9SM CLR M29/M35 A3041 RMK SLP341
CYTH,2020-02-12 17:00,-97.8642,55.8011,218.00,-22.00,-31.00,61.68,280.00,11.00,0.00,30.22,1027.30,15.00,17.00,FEW,BKN,M,M,6500.00,21000.00,M,M,IC,M,M,M,M,M,M,-45.77,CYTH 121700Z 28011G17KT 15SM IC FEW065 BKN210 M30/M35 A3022 RMK SC1CI5 SLP273
CYYL,2020-02-12 17:00,-101.0761,56.8639,357.00,-20.20,-29.20,61.96,300.00,11.00,0.00,30.23,1029.80,9.00,19.00,FEW,BKN,M,M,11000.00,14000.00,M,M,-SN,M,M,M,M,M,M,-43.50,CYYL 121700Z AUTO 30011G19KT 9SM -SN FEW110 BKN140 M29/M34 A3023 RMK SLP298
CYYQ,2020-02-12 17:00,-94.0650,58.7392,29.00,-20.20,-27.40,68.31,310.00,15.00,0.00,30.08,1019.40,15.00,21.00,CLR,M,M,M,M,M,M,M,IC,M,M,M,M,M,M,-46.89,CYYQ 121700Z 31015G21KT 15SM IC SKC M29/M33 A3008 RMK SLP194
CYBV,2020-02-12 17:00,-97.0183,52.3589,222.00,-22.00,-31.00,61.68,330.00,12.00,0.00,30.37,1031.90,10.00,19.00,FEW,M,M,M,900.00,M,M,M,DRSN,M,M,M,M,M,M,-46.73,CYBV 121700Z 33012G19KT 10SM DRSN FEW009 M30/M35 A3037 RMK ST2 VIS W 6 SLP319
CYGX,2020-02-12 17:00,-94.7106,56.3575,145.00,-23.80,-32.80,61.39,280.00,9.00,0.00,30.16,1024.00,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-45.87,CYGX 121700Z 28009KT 15SM SKC M31/M36 A3016 RMK SLP240
