station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
DIK,2020-02-12 06:56,-102.8019,46.7973,789.00,32.00,30.00,92.22,290.00,6.00,0.02,29.59,1004.30,1.25,M,SCT,OVC,M,M,600.00,1300.00,M,M,-SN BR,M,M,M,M,M,M,25.53,KDIK 120656Z AUTO 29006KT 1 1/4SM -SN BR SCT006 OVC013 00/M01 A2959 RMK AO2 SLP043 P0002 T00001011 400171111 $
RDR,2020-02-12 06:56,-97.4012,47.9611,278.00,29.70,28.20,94.05,330.00,10.00,T,29.65,1005.80,7.00,M,SCT,BKN,OVC,M,1200.00,3100.00,4800.00,M,-SN,M,M,M,M,M,M,20.08,KRDR 120656Z 33010KT 7SM -SN SCT012 BKN031 OVC048 M01/M02 A2965 RMK AO2A UPB0550E0556SNB0556 SLP058 P0000 T10131021
JMS,2020-02-12 06:56,-98.6800,46.9300,457.00,28.90,27.00,92.49,290.00,7.00,T,29.63,1005.20,6.00,M,FEW,BKN,OVC,M,2200.00,4800.00,7000.00,M,-SN BR,M,M,M,M,M,M,21.00,KJMS 120656Z AUTO 29007KT 6SM -SN BR FEW022 BKN048 OVC070 M02/M03 A2963 RMK AO2 SLP052 P0000 T10171028
DIK,2020-02-12 07:05,-102.8019,46.7973,789.00,32.00,30.00,92.22,300.00,5.00,T,29.60,M,1.25,M,BKN,OVC,M,M,600.00,1100.00,M,M,-SN BR,M,M,M,M,M,M,26.40,KDIK 120705Z AUTO 30005KT 1 1/4SM -SN BR BKN006 OVC011 00/M01 A2960 RMK AO2 P0000 T00001011 $
RDR,2020-02-12 07:06,-97.4012,47.9611,278.00,28.40,28.40,100.00,350.00,31.00,0.00,29.66,1006.10,5.00,36.00,FEW,BKN,OVC,M,1200.00,2000.00,4600.00,M,-SN BR,M,M,M,M,M,M,11.52,KRDR 120706Z 35031G36KT 5SM -SN BR FEW012 BKN020 OVC046 M02/M02 A2966 RMK AO2A CIG 020V029 CIG 014 RWY17 SLP061
MOT,2020-02-12 07:08,-101.2803,48.2594,523.00,24.10,19.90,83.75,350.00,20.00,0.00,29.73,M,10.00,31.00,OVC,M,M,M,900.00,M,M,M,M,M,M,M,31.00,350.00,2020-02-12 07:08,8.65,KMOT 120708Z AUTO 35020G31KT 10SM OVC009 M04/M07 A2973 RMK AO2 PK WND 35031/0708 CIG 008V014 PRESRR T10441067
BWP,2020-02-12 07:15,-96.6074,46.2441,294.70,26.60,21.20,79.77,180.00,5.00,0.00,29.66,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.98,KBWP 120715Z AUTO 18005KT 10SM M03/M06 A2966 RMK AO1
46D,2020-02-12 07:15,-99.1513,47.4511,489.80,30.20,28.40,92.92,350.00,8.00,0.00,29.67,M,6.00,13.00,SCT,BKN,OVC,M,700.00,1200.00,2000.00,M,-SN,M,M,M,M,M,M,21.90,K46D 120715Z AUTO 35008G13KT 6SM -SN SCT007 BKN012 OVC020 M01/M02 A2967 RMK AO2
7L2,2020-02-12 07:15,-100.2456,46.2206,541.00,26.60,26.60,100.00,0.00,0.00,0.00,29.66,M,10.00,M,FEW,BKN,OVC,M,4900.00,6000.00,7000.00,M,M,M,M,M,M,M,M,M,K7L2 120715Z AUTO 00000KT 10SM FEW049 BKN060 OVC070 M03/M03 A2966 RMK AO2
GAF,2020-02-12 07:15,-97.3709,48.4047,251.00,14.00,12.20,92.38,350.00,30.00,0.00,29.73,M,0.25,40.00,OVC,M,M,M,100.00,M,M,M,-SN,M,M,M,M,M,M,-8.07,KGAF 120715Z AUTO 35030G40KT 1/4SM -SN OVC001 M10/M11 A2973 RMK AO2
9D7,2020-02-12 07:15,-99.2364,48.4800,451.00,6.80,6.80,100.00,10.00,35.00,0.00,29.79,M,1.75,41.00,BKN,BKN,OVC,M,900.00,1200.00,2200.00,M,BR,M,M,M,M,M,M,-19.42,K9D7 120715Z AUTO 01035G41KT 1 3/4SM BR BKN009 BKN012 OVC022 M14/M14 A2979 RMK AO2
HZE,2020-02-12 07:15,-101.5810,47.2899,552.00,28.40,28.40,100.00,350.00,6.00,0.00,29.69,M,3.00,M,BKN,OVC,M,M,1000.00,1300.00,M,M,-SN,M,M,M,M,M,M,21.19,KHZE 120715Z AUTO 35006KT 3SM -SN BKN010 OVC013 M02/M02 A2969 RMK AO2
D50,2020-02-12 07:15,-103.2973,48.9285,594.00,21.20,21.20,100.00,10.00,16.00,0.00,29.82,M,10.00,21.00,OVC,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,6.34,KD50 120715Z AUTO 01016G21KT 10SM OVC017 M06/M06 A2982 RMK AO2
D60,2020-02-12 07:15,-102.8974,48.3803,690.00,23.00,23.00,100.00,30.00,21.00,0.00,29.75,M,10.00,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,6.85,KD60 120715Z AUTO 03021KT 10SM OVC010 M05/M05 A2975 RMK AO2
06D,2020-02-12 07:15,-99.6208,48.8844,555.00,1.40,-4.00,77.49,10.00,27.00,0.00,29.80,M,3.00,36.00,BKN,OVC,M,M,1000.00,2700.00,M,M,-SN,M,M,M,M,M,M,-24.36,K06D 120715Z AUTO 01027G36KT 3SM -SN BKN010 OVC027 M17/M20 A2980 RMK AO2
2C8,2020-02-12 07:15,-97.6320,48.7837,272.00,8.60,5.00,84.93,350.00,27.00,0.00,29.79,M,0.50,34.00,OVC,M,M,M,500.00,M,M,M,-SN,M,M,M,M,M,M,-14.55,K2C8 120715Z AUTO 35027G34KT 1/2SM -SN OVC005 M13/M15 A2979 RMK AO2
D55,2020-02-12 07:15,-98.3937,48.7531,490.00,5.00,3.20,92.06,10.00,27.00,0.00,29.74,M,0.25,37.00,BKN,OVC,M,M,100.00,800.00,M,M,-SN,M,M,M,M,M,M,-19.46,KD55 120715Z AUTO 01027G37KT 1/4SM -SN BKN001 OVC008 M15/M16 A2974 RMK AO2
RDR,2020-02-12 07:15,-97.4012,47.9611,278.00,21.20,17.60,85.74,10.00,33.00,0.00,29.69,1007.30,0.38,42.00,VV ,M,M,M,1100.00,M,M,M,SN FZFG,M,M,M,M,M,M,1.11,KRDR 120715Z 01033G42KT 3/8SM R35/1600V2600FT SN FZFG VV011 M06/M08 A2969 RMK AO2A VIS 3/8V4 CIG 011V020 PRESRR SLP073
20U,2020-02-12 07:15,-103.9821,46.9252,840.00,30.20,30.20,100.00,360.00,17.00,0.00,29.67,M,2.50,M,BKN,OVC,M,M,600.00,1200.00,M,M,-SN,M,M,M,M,M,M,17.72,K20U 120715Z AUTO 36017KT 2 1/2SM -SN BKN006 OVC012 M01/M01 A2967 RMK AO2
RUG,2020-02-12 07:15,-100.0243,48.3904,471.00,8.60,3.20,78.18,40.00,32.00,0.00,29.76,M,10.00,39.00,OVC,M,M,M,1900.00,M,M,M,M,M,M,M,M,M,M,-16.08,KRUG 120715Z AUTO 04032G39KT 10SM OVC019 M13/M16 A2976 RMK AO2
Y19,2020-02-12 07:15,-100.8944,46.7680,592.00,28.40,28.40,100.00,310.00,6.00,0.00,29.65,M,4.00,M,FEW,SCT,BKN,M,2000.00,2900.00,5000.00,M,-SN,M,M,M,M,M,M,21.19,KY19 120715Z AUTO 31006KT 4SM -SN FEW020 SCT029 BKN050 M02/M02 A2965 RMK AO2
S25,2020-02-12 07:15,-103.2552,47.7966,642.00,26.60,26.60,100.00,10.00,17.00,0.00,29.72,M,6.00,M,FEW,BKN,M,M,800.00,1400.00,M,M,-RA,M,M,M,M,M,M,13.00,KS25 120715Z AUTO 01017KT 6SM -RA FEW008 BKN014 M03/M03 A2972 RMK AO2
08D,2020-02-12 07:15,-102.4064,48.3008,682.00,23.00,23.00,100.00,30.00,17.00,0.00,29.74,M,10.00,23.00,BKN,OVC,M,M,900.00,1500.00,M,M,M,M,M,M,M,M,M,8.28,K08D 120715Z AUTO 03017G23KT 10SM BKN009 OVC015 M05/M05 A2974 RMK AO2
BAC,2020-02-12 07:15,-98.0180,46.9412,427.30,26.60,26.60,100.00,260.00,6.00,0.00,29.65,M,4.00,M,SCT,BKN,OVC,M,600.00,2200.00,7500.00,M,-SN,M,M,M,M,M,M,19.03,KBAC 120715Z AUTO 26006KT 4SM -SN SCT006 BKN022 OVC075 M03/M03 A2965 RMK AO2
2D5,2020-02-12 07:15,-98.0799,46.1731,407.00,24.80,23.00,92.74,230.00,5.00,0.00,29.65,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.84,K2D5 120715Z AUTO 23005KT 10SM M04/M05 A2965 RMK AO2
5H4,2020-02-12 07:15,-99.9317,47.7912,489.00,23.00,19.40,85.85,20.00,30.00,0.00,29.71,M,7.00,38.00,BKN,BKN,OVC,M,1300.00,2100.00,3000.00,M,-SN,M,M,M,M,M,M,4.31,K5H4 120715Z AUTO 02030G38KT 7SM -SN BKN013 BKN021 OVC030 M05/M07 A2971 RMK AO2
96D,2020-02-12 07:15,-97.9028,48.9406,287.00,6.80,6.80,100.00,350.00,22.00,0.00,29.83,M,2.00,28.00,OVC,M,M,M,900.00,M,M,M,-SN,M,M,M,M,M,M,-15.17,K96D 120715Z AUTO 35022G28KT 2SM -SN OVC009 M14/M14 A2983 RMK AO2
GWR,2020-02-12 07:15,-97.6435,46.2187,385.00,26.60,24.80,92.80,250.00,9.00,0.00,29.65,M,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,16.80,KGWR 120715Z AUTO 25009KT 10SM OVC070 M03/M04 A2965 RMK A01
S32,2020-02-12 07:15,-98.1059,47.4228,434.00,28.40,28.40,100.00,320.00,9.00,0.00,29.65,M,3.00,15.00,FEW,BKN,OVC,M,800.00,1200.00,2300.00,M,-SN,M,M,M,M,M,M,19.04,KS32 120715Z AUTO 32009G15KT 3SM -SN FEW008 BKN012 OVC023 M02/M02 A2965 RMK AO2
GFK,2020-02-12 07:17,-97.1761,47.9492,257.00,28.90,25.00,85.14,310.00,12.00,T,29.65,M,4.00,19.00,FEW,BKN,OVC,M,900.00,2300.00,4900.00,M,-SN BR,M,M,M,M,M,M,18.06,KGFK 120717Z AUTO 31012G19KT 4SM -SN BR FEW009 BKN023 OVC049 M02/M04 A2965 RMK AO2 P0000 T10171039
GFK,2020-02-12 07:19,-97.1761,47.9492,257.00,28.00,24.10,85.08,M,M,T,29.66,M,1.50,M,FEW,BKN,OVC,M,700.00,2300.00,4900.00,M,-SN BR,M,M,M,29.00,320.00,2020-02-12 07:18,M,KGFK 120719Z AUTO 1 1/2SM R35L/2600VP6000FT -SN BR FEW007 BKN023 OVC049 M02/M04 A2966 RMK AO2 PK WND 32029/0718 PRESRR P0000 T10221044
BIS,2020-02-12 07:21,-100.7458,46.7727,506.00,30.90,28.90,92.18,300.00,3.00,0.01,29.66,M,3.00,M,SCT,BKN,OVC,M,1500.00,2000.00,4400.00,M,-SN BR,M,M,M,M,M,M,27.43,KBIS 120721Z AUTO 30003KT 3SM -SN BR SCT015 BKN020 OVC044 M01/M02 A2966 RMK AO2 P0001 T10061017
MOT,2020-02-12 07:22,-101.2803,48.2594,523.00,17.10,12.00,80.01,350.00,19.00,0.00,29.76,M,10.00,33.00,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,33.00,340.00,2020-02-12 07:13,-0.27,KMOT 120722Z AUTO 35019G33KT 10SM OVC012 M08/M11 A2976 RMK AO2 PK WND 34033/0713 PRESRR T10831111
DVL,2020-02-12 07:23,-98.9083,48.1146,443.00,10.40,6.80,85.05,20.00,26.00,T,29.74,M,0.75,32.00,OVC,M,M,M,800.00,M,M,M,-SN BR,M,M,M,32.00,20.00,2020-02-12 07:21,-11.77,KDVL 120723Z AUTO 02026G32KT 3/4SM -SN BR OVC008 M12/M14 A2974 RMK AO2 PK WND 02032/0721 CIG 003V011 P0000 FZRANO
RDR,2020-02-12 07:25,-97.4012,47.9611,278.00,17.60,15.80,92.50,10.00,28.00,0.00,29.70,1007.70,0.50,37.00,VV ,M,M,M,900.00,M,M,M,BLSN,M,M,M,M,M,M,-2.57,KRDR 120725Z 01028G37KT 1/2SM R35/2200V4500FT BLSN VV009 M08/M09 A2970 RMK AO2A CIG 009V011 CIG 006 RWY17 SLP077
GFK,2020-02-12 07:25,-97.1761,47.9492,257.00,18.00,14.00,84.05,340.00,30.00,T,29.67,M,0.25,39.00,FEW,BKN,OVC,M,500.00,1800.00,2400.00,M,-SN FZFG,M,M,M,39.00,350.00,2020-02-12 07:22,-2.56,KGFK 120725Z AUTO 34030G39KT 1/4SM R35L/1800VP6000FT -SN FZFG FEW005 BKN018 OVC024 M08/M10 A2967 RMK AO2 PK WND 35039/0722 PRESRR P0000 T10781100
MIB,2020-02-12 07:27,-101.3580,48.4158,508.00,12.20,6.80,78.51,30.00,26.00,0.00,29.77,1011.40,10.00,39.00,BKN,OVC,M,M,800.00,1600.00,M,M,-SN,M,M,M,M,M,M,-9.32,KMIB 120727Z 03026G39KT 10SM -SN BKN008 OVC016 M11/M14 A2977 RMK AO2A CIG 008 RWY12 PRESRR SLP114 $
DIK,2020-02-12 07:28,-102.8019,46.7973,789.00,32.00,28.90,88.17,10.00,16.00,0.02,29.62,M,2.00,M,FEW,BKN,OVC,M,200.00,800.00,1200.00,M,-SN BR,M,M,M,M,M,M,20.42,KDIK 120728Z AUTO 01016KT 2SM -SN BR FEW002 BKN008 OVC012 00/M02 A2962 RMK AO2 P0002 T00001017 $
BIS,2020-02-12 07:31,-100.7458,46.7727,506.00,30.90,28.90,92.18,310.00,3.00,0.01,29.66,M,3.00,M,FEW,BKN,OVC,M,1000.00,1300.00,3600.00,M,-SN BR,M,M,M,M,M,M,27.43,KBIS 120731Z AUTO 31003KT 3SM -SN BR FEW010 BKN013 OVC036 M01/M02 A2966 RMK AO2 P0001 T10061017
BWP,2020-02-12 07:35,-96.6074,46.2441,294.70,26.60,21.20,79.77,190.00,4.00,0.00,29.65,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.11,KBWP 120735Z AUTO 19004KT 10SM M03/M06 A2965 RMK AO1
46D,2020-02-12 07:35,-99.1513,47.4511,489.80,28.40,24.80,86.18,360.00,17.00,0.00,29.69,M,3.00,M,FEW,SCT,BKN,M,100.00,700.00,1000.00,M,+UP,M,M,M,M,M,M,15.36,K46D 120735Z AUTO 36017KT 3SM +UP FEW001 SCT007 BKN010 M02/M04 A2969 RMK AO2
7L2,2020-02-12 07:35,-100.2456,46.2206,541.00,26.60,26.60,100.00,0.00,0.00,0.00,29.66,M,10.00,M,BKN,BKN,OVC,M,2300.00,4100.00,5500.00,M,M,M,M,M,M,M,M,M,K7L2 120735Z AUTO 00000KT 10SM BKN023 BKN041 OVC055 M03/M03 A2966 RMK AO2
GAF,2020-02-12 07:35,-97.3709,48.4047,251.00,12.20,10.40,92.32,350.00,34.00,0.00,29.74,M,0.25,41.00,BKN,OVC,M,M,200.00,700.00,M,M,-SN,M,M,M,M,M,M,-11.63,KGAF 120735Z AUTO 35034G41KT 1/4SM -SN BKN002 OVC007 M11/M12 A2974 RMK AO2
9D7,2020-02-12 07:35,-99.2364,48.4800,451.00,5.00,5.00,100.00,20.00,33.00,0.00,29.81,M,1.50,43.00,FEW,OVC,M,M,1000.00,2300.00,M,M,-SN,M,M,M,M,M,M,-21.36,K9D7 120735Z AUTO 02033G43KT 1 1/2SM -SN FEW010 OVC023 M15/M15 A2981 RMK AO2
HZE,2020-02-12 07:35,-101.5810,47.2899,552.00,30.20,30.20,100.00,10.00,10.00,0.00,29.70,M,10.00,M,FEW,SCT,OVC,M,800.00,1200.00,1900.00,M,-SN,M,M,M,M,M,M,20.71,KHZE 120735Z AUTO 01010KT 10SM -SN FEW008 SCT012 OVC019 M01/M01 A2970 RMK AO2
D50,2020-02-12 07:35,-103.2973,48.9285,594.00,19.40,17.60,92.57,20.00,18.00,0.00,29.85,M,9.00,26.00,BKN,OVC,M,M,1100.00,1700.00,M,M,M,M,M,M,M,M,M,3.16,KD50 120735Z AUTO 02018G26KT 9SM BKN011 OVC017 M07/M08 A2985 RMK AO2
D60,2020-02-12 07:35,-102.8974,48.3803,690.00,21.20,21.20,100.00,40.00,18.00,0.00,29.77,M,10.00,27.00,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,5.53,KD60 120735Z AUTO 04018G27KT 10SM OVC010 M06/M06 A2977 RMK AO2
06D,2020-02-12 07:35,-99.6208,48.8844,555.00,1.40,-7.60,65.13,10.00,28.00,0.00,29.82,M,10.00,M,FEW,OVC,M,M,1000.00,3000.00,M,M,M,M,M,M,M,M,M,-24.72,K06D 120735Z AUTO 01028KT 10SM FEW010 OVC030 M17/M22 A2982 RMK AO2
2C8,2020-02-12 07:35,-97.6320,48.7837,272.00,6.80,3.20,84.80,350.00,27.00,0.00,29.81,M,0.50,34.00,OVC,M,M,M,500.00,M,M,M,-SN,M,M,M,M,M,M,-17.00,K2C8 120735Z AUTO 35027G34KT 1/2SM -SN OVC005 M14/M16 A2981 RMK AO2
D55,2020-02-12 07:35,-98.3937,48.7531,490.00,3.20,1.40,91.99,10.00,28.00,0.00,29.76,M,0.25,36.00,BKN,OVC,M,M,100.00,800.00,M,M,-SN,M,M,M,M,M,M,-22.26,KD55 120735Z AUTO 01028G36KT 1/4SM -SN BKN001 OVC008 M16/M17 A2976 RMK AO2
RDR,2020-02-12 07:35,-97.4012,47.9611,278.00,15.80,14.00,92.44,10.00,28.00,0.00,29.71,1008.00,0.50,40.00,VV ,M,M,M,600.00,M,M,M,BLSN,M,M,M,M,M,M,-5.03,KRDR 120735Z 01028G40KT 1/2SM R35/2400V5000FT BLSN VV006 M09/M10 A2971 RMK AO2A CIG 005V009 SLP080
20U,2020-02-12 07:35,-103.9821,46.9252,840.00,28.40,28.40,100.00,360.00,18.00,0.00,29.69,M,2.00,M,BKN,BKN,OVC,M,300.00,600.00,1100.00,M,-SN,M,M,M,M,M,M,15.01,K20U 120735Z AUTO 36018KT 2SM -SN BKN003 BKN006 OVC011 M02/M02 A2969 RMK AO2
RUG,2020-02-12 07:35,-100.0243,48.3904,471.00,6.80,-0.40,71.71,40.00,29.00,0.00,29.78,M,10.00,40.00,OVC,M,M,M,2100.00,M,M,M,M,M,M,M,M,M,M,-17.66,KRUG 120735Z AUTO 04029G40KT 10SM OVC021 M14/M18 A2978 RMK AO2
Y19,2020-02-12 07:35,-100.8944,46.7680,592.00,28.40,28.40,100.00,320.00,5.00,0.00,29.65,M,4.00,M,FEW,FEW,BKN,M,1800.00,2700.00,5000.00,M,-SN,M,M,M,M,M,M,22.12,KY19 120735Z AUTO 32005KT 4SM -SN FEW018 FEW027 BKN050 M02/M02 A2965 RMK AO2
S25,2020-02-12 07:35,-103.2552,47.7966,642.00,26.60,26.60,100.00,10.00,14.00,0.00,29.74,M,4.00,M,BKN,OVC,M,M,1100.00,1500.00,M,M,BR,M,M,M,M,M,M,14.20,KS25 120735Z AUTO 01014KT 4SM BR BKN011 OVC015 M03/M03 A2974 RMK AO2
08D,2020-02-12 07:35,-102.4064,48.3008,682.00,17.60,17.60,100.00,30.00,22.00,0.00,29.76,M,8.00,28.00,OVC,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,-0.70,K08D 120735Z AUTO 03022G28KT 8SM OVC008 M08/M08 A2976 RMK AO2
BAC,2020-02-12 07:35,-98.0180,46.9412,427.30,26.60,26.60,100.00,280.00,6.00,0.00,29.65,M,4.00,M,BKN,BKN,OVC,M,1500.00,2000.00,2500.00,M,-SN,M,M,M,M,M,M,19.03,KBAC 120735Z AUTO 28006KT 4SM -SN BKN015 BKN020 OVC025 M03/M03 A2965 RMK AO2
2D5,2020-02-12 07:35,-98.0799,46.1731,407.00,24.80,23.00,92.74,220.00,3.00,0.00,29.65,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.46,K2D5 120735Z AUTO 22003KT 10SM M04/M05 A2965 RMK AO2
5H4,2020-02-12 07:35,-99.9317,47.7912,489.00,14.00,10.40,85.28,30.00,27.00,0.00,29.75,M,6.00,36.00,FEW,SCT,OVC,M,500.00,900.00,1400.00,M,-SN,M,M,M,M,M,M,-7.19,K5H4 120735Z AUTO 03027G36KT 6SM -SN FEW005 SCT009 OVC014 M10/M12 A2975 RMK AO2
96D,2020-02-12 07:35,-97.9028,48.9406,287.00,5.00,6.80,M,350.00,23.00,0.00,29.85,M,1.75,28.00,BKN,OVC,M,M,800.00,1200.00,M,M,-SN,M,M,M,M,M,M,M,K96D 120735Z AUTO 35023G28KT 1 3/4SM -SN BKN008 OVC012 M15/M14 A2985 RMK AO2
GWR,2020-02-12 07:35,-97.6435,46.2187,385.00,26.60,24.80,92.80,260.00,10.00,0.00,29.65,M,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,16.20,KGWR 120735Z AUTO 26010KT 10SM OVC070 M03/M04 A2965 RMK A01
S32,2020-02-12 07:35,-98.1059,47.4228,434.00,28.40,28.40,100.00,330.00,15.00,0.00,29.65,M,6.00,M,FEW,BKN,OVC,M,800.00,1300.00,2100.00,M,-SN,M,M,M,M,M,M,16.11,KS32 120735Z AUTO 33015KT 6SM -SN FEW008 BKN013 OVC021 M02/M02 A2965 RMK AO2
JMS,2020-02-12 07:41,-98.6800,46.9300,457.00,28.90,27.00,92.49,300.00,8.00,T,29.64,M,2.00,M,FEW,OVC,M,M,1900.00,3600.00,M,M,-SN BR,M,M,M,M,M,M,20.29,KJMS 120741Z AUTO 30008KT 2SM -SN BR FEW019 OVC036 M02/M03 A2964 RMK AO2 P0000 T10171028
DVL,2020-02-12 07:44,-98.9083,48.1146,443.00,8.60,5.00,84.93,10.00,25.00,T,29.76,M,0.50,31.00,OVC,M,M,M,800.00,M,M,M,SN FZFG,M,M,M,32.00,20.00,2020-02-12 07:34,-13.87,KDVL 120744Z AUTO 01025G31KT 1/2SM SN FZFG OVC008 M13/M15 A2976 RMK AO2 PK WND 02032/0734 CIG 006V011 P0000 FZRANO
RDR,2020-02-12 07:45,-97.4012,47.9611,278.00,14.00,12.20,92.38,10.00,30.00,0.00,29.72,1008.50,0.38,37.00,VV ,M,M,M,700.00,M,M,M,BLSN,M,M,M,M,M,M,-8.07,KRDR 120745Z 01030G37KT 3/8SM R35/2200V4000FT BLSN VV007 M10/M11 A2972 RMK AO2A SLP085
GFK,2020-02-12 07:47,-97.1761,47.9492,257.00,14.00,10.40,85.28,350.00,37.00,T,29.70,M,0.25,48.00,BKN,OVC,M,M,600.00,2000.00,M,M,-SN FZFG,M,M,M,49.00,360.00,2020-02-12 07:33,-9.86,KGFK 120747Z AUTO 35037G48KT 1/4SM R35L/1200V2200FT -SN FZFG BKN006 OVC020 M10/M12 A2970 RMK AO2 PK WND 36049/0733 PRESRR P0000 $
HEI,2020-02-12 07:48,-102.6560,46.0149,828.00,30.20,28.40,92.92,270.00,11.00,T,29.64,M,2.50,M,BKN,BKN,OVC,M,2800.00,3600.00,7000.00,M,-SN BR,M,M,M,M,M,M,20.19,KHEI 120748Z AUTO 27011KT 2 1/2SM -SN BR BKN028 BKN036 OVC070 M01/M02 A2964 RMK AO2 SNB00 P0000
GFK,2020-02-12 07:48,-97.1761,47.9492,257.00,14.00,10.90,87.20,360.00,35.00,T,29.70,1007.40,0.25,48.00,BKN,OVC,M,M,600.00,2000.00,M,M,-SN FZFG,M,M,M,49.00,360.00,2020-02-12 07:33,-9.38,KGFK 120748Z AUTO 36035G48KT 1/4SM R35L/1200V2200FT -SN FZFG BKN006 OVC020 M10/M12 A2970 RMK AO2 PK WND 36049/0733 SLP074 P0000 T11001117 $
BIS,2020-02-12 07:52,-100.7458,46.7727,506.00,30.90,28.90,92.18,320.00,3.00,0.01,29.67,1006.50,9.00,M,BKN,BKN,OVC,M,1200.00,1800.00,3500.00,M,-SN,M,M,M,M,M,M,27.43,KBIS 120752Z AUTO 32003KT 9SM -SN BKN012 BKN018 OVC035 M01/M02 A2967 RMK AO2 SLP065 P0001 T10061017
N60,2020-02-12 07:52,-101.4394,47.6458,587.00,25.00,21.90,87.81,30.00,14.00,0.00,29.71,1008.50,M,26.00,M,M,M,M,M,M,M,M,M,M,M,M,26.00,40.00,2020-02-12 07:46,12.14,KN60 120752Z AUTO 03014G26KT M04/M06 A2971 RMK AO1 PK WND 04026/0746 SLP085 T10391056
XWA,2020-02-12 07:52,-103.7505,48.2597,710.85,21.90,18.00,84.68,10.00,15.00,T,29.79,996.20,8.00,28.00,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,35.00,10.00,2020-02-12 07:16,7.69,KXWA 120752Z AUTO 01015G28KT 8SM OVC010 M06/M08 A2979 RMK AO2 PK WND 01035/0716 UPB00E26 SLP962 P0000 T10561078 TSNO $
HEI,2020-02-12 07:53,-102.6560,46.0149,828.00,30.90,28.90,92.18,270.00,12.00,T,29.64,1006.00,2.50,M,BKN,BKN,OVC,M,2800.00,3600.00,7000.00,M,-SN BR,M,M,M,M,M,M,20.60,KHEI 120753Z AUTO 27012KT 2 1/2SM -SN BR BKN028 BKN036 OVC070 M01/M02 A2964 RMK AO2 SNB00 SLP060 P0000 T10061017
FAR,2020-02-12 07:53,-96.8111,46.9253,274.00,28.00,23.00,81.25,260.00,7.00,T,29.65,1005.40,6.00,M,BKN,OVC,M,M,5000.00,6500.00,M,M,-SN,M,M,M,M,M,M,19.90,KFAR 120753Z 26007KT 6SM -SN BKN050 OVC065 M02/M05 A2965 RMK AO2 SNB42 SLP054 P0000 T10221050
MOT,2020-02-12 07:54,-101.2803,48.2594,523.00,12.90,8.10,80.74,350.00,24.00,T,29.80,1012.00,7.00,34.00,OVC,M,M,M,1500.00,M,M,M,-SN,M,M,M,34.00,340.00,2020-02-12 07:53,-7.71,KMOT 120754Z AUTO 35024G34KT 7SM -SN OVC015 M11/M13 A2980 RMK AO2 PK WND 34034/0753 SNB53 PRESRR SLP120 P0000 T11061133
BWP,2020-02-12 07:55,-96.6074,46.2441,294.70,26.60,21.20,79.77,0.00,0.00,0.00,29.66,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWP 120755Z AUTO 00000KT 10SM M03/M06 A2966 RMK AO1
46D,2020-02-12 07:55,-99.1513,47.4511,489.80,17.60,15.80,92.50,10.00,28.00,0.00,29.71,M,0.50,33.00,OVC,M,M,M,100.00,M,M,M,-SN,M,M,M,M,M,M,-2.57,K46D 120755Z AUTO 01028G33KT 1/2SM -SN OVC001 M08/M09 A2971 RMK AO2
7L2,2020-02-12 07:55,-100.2456,46.2206,541.00,26.60,26.60,100.00,0.00,0.00,0.00,29.67,M,9.00,M,OVC,M,M,M,2200.00,M,M,M,-UP,M,M,M,M,M,M,M,K7L2 120755Z AUTO 00000KT 9SM -UP OVC022 M03/M03 A2967 RMK AO2
GAF,2020-02-12 07:55,-97.3709,48.4047,251.00,10.40,8.60,92.25,340.00,33.00,0.00,29.77,M,0.25,41.00,BKN,BKN,M,M,200.00,800.00,M,M,-SN,M,M,M,M,M,M,-13.87,KGAF 120755Z AUTO 34033G41KT 1/4SM -SN BKN002 BKN008 M12/M13 A2977 RMK AO2
9D7,2020-02-12 07:55,-99.2364,48.4800,451.00,5.00,5.00,100.00,10.00,29.00,0.00,29.83,M,2.00,35.00,FEW,BKN,OVC,M,700.00,2500.00,3000.00,M,-SN,M,M,M,M,M,M,-20.13,K9D7 120755Z AUTO 01029G35KT 2SM -SN FEW007 BKN025 OVC030 M15/M15 A2983 RMK AO2
